exception_id,order_id,store_id,created_at,exception_type,reason,category,status,refund_amount,resolution_minutes,fraud_risk_score
ex_007462,ord_007462,store_009,2026-05-15T19:32,complaint,late_order,electronics,resolved,37.95,120,0.62
ex_007473,ord_007473,store_017,2026-05-12T10:19,return,missing_item,household,resolved,99.3,131,0.73
ex_007483,ord_007483,store_050,2026-05-13T08:16,return,missing_item,fresh,resolved,170.25,141,0.83
ex_007504,ord_007504,store_005,2026-05-14T12:14,return,customer_changed_mind,electronics,resolved,297.25,162,0.04
ex_007506,ord_007506,store_005,2026-05-09T11:55,return,damaged_item,grocery,pending,92.55,164,0.06
ex_007515,ord_007515,store_038,2026-05-23T08:42,return,wrong_item,household,resolved,112.15,173,0.15
ex_007520,ord_007520,store_011,2026-05-17T19:48,return,wrong_item,frozen,resolved,47.75,18,0.2
ex_007531,ord_007531,store_027,2026-05-11T11:46,return,damaged_item,fresh,resolved,58.75,29,0.31
ex_007538,ord_007538,store_019,2026-05-04T12:50,return,missing_item,frozen,resolved,44.55,36,0.38
ex_007540,ord_007540,store_033,2026-05-15T23:06,refund_request,wrong_item,electronics,resolved,149.9,38,0.4
ex_007544,ord_007544,store_005,2026-05-11T10:27,return,customer_changed_mind,frozen,resolved,63.8,42,0.44
ex_007545,ord_007545,store_004,2026-05-11T19:08,return,wrong_item,household,resolved,146.95,43,0.45
ex_007548,ord_007548,store_042,2026-05-18T10:35,return,missing_item,grocery,pending,107.55,46,0.48
ex_007550,ord_007550,store_040,2026-05-11T20:24,return,wrong_item,frozen,resolved,93.65,48,0.5
ex_007556,ord_007556,store_020,2026-05-25T17:24,return,damaged_item,frozen,resolved,412.35,54,0.56
ex_007567,ord_007567,store_044,2026-05-22T18:05,complaint,late_order,fresh,resolved,70.9,65,0.67
ex_007568,ord_007568,store_003,2026-05-12T09:17,return,missing_item,frozen,resolved,69.25,66,0.68
ex_007575,ord_007575,store_038,2026-05-13T21:20,return,wrong_item,household,resolved,73.6,73,0.75
ex_007579,ord_007579,store_033,2026-05-24T09:20,refund_request,customer_changed_mind,fresh,resolved,154.45,77,0.79
ex_007589,ord_007589,store_026,2026-05-16T21:21,return,customer_changed_mind,apparel,resolved,90.25,87,0.89
ex_007591,ord_007591,store_015,2026-05-02T10:00,return,damaged_item,fresh,resolved,121.4,89,0.91
ex_007594,ord_007594,store_037,2026-05-17T20:17,return,customer_changed_mind,electronics,resolved,92.6,92,0.94
ex_007595,ord_007595,store_038,2026-05-11T17:35,cancellation,wrong_item,apparel,resolved,96.25,93,0.95
ex_007606,ord_007606,store_011,2026-05-14T18:53,return,damaged_item,electronics,resolved,21.95,104,0.06
ex_007613,ord_007613,store_008,2026-05-16T14:44,return,missing_item,apparel,resolved,79.3,111,0.13
ex_007614,ord_007614,store_031,2026-05-09T11:11,return,customer_changed_mind,grocery,pending,98.85,112,0.14
ex_007616,ord_007616,store_013,2026-05-17T19:39,return,damaged_item,frozen,resolved,31.95,114,0.16
ex_007633,ord_007633,store_041,2026-05-16T22:33,return,missing_item,fresh,resolved,70.15,131,0.33
ex_007637,ord_007637,store_047,2026-05-06T19:39,complaint,late_order,apparel,resolved,68.85,135,0.37
ex_007643,ord_007643,store_028,2026-05-07T19:07,return,missing_item,apparel,resolved,82.8,141,0.43
ex_007656,ord_007656,store_047,2026-05-08T10:37,failed_delivery,damaged_item,grocery,pending,98.45,154,0.56
ex_007661,ord_007661,store_023,2026-05-09T09:02,return,damaged_item,apparel,resolved,90.2,159,0.61
ex_007664,ord_007664,store_034,2026-05-24T21:32,return,customer_changed_mind,frozen,resolved,257.5,162,0.64
ex_007674,ord_007674,store_001,2026-05-22T08:23,return,customer_changed_mind,grocery,pending,158.85,172,0.74
ex_007695,ord_007695,store_033,2026-05-10T16:16,return,wrong_item,household,resolved,30.95,33,0.95
ex_007700,ord_007700,store_010,2026-05-12T21:27,return,wrong_item,frozen,resolved,38.6,38,0.0
ex_007708,ord_007708,store_023,2026-05-05T17:14,return,missing_item,electronics,resolved,70.45,46,0.08
ex_007711,ord_007711,store_029,2026-05-07T20:50,return,damaged_item,fresh,resolved,113.2,49,0.11
ex_007734,ord_007734,store_029,2026-05-16T17:38,return,customer_changed_mind,grocery,pending,75.25,72,0.34
ex_007742,ord_007742,store_008,2026-05-09T14:32,complaint,late_order,frozen,resolved,83.25,80,0.42
ex_007743,ord_007743,store_049,2026-05-16T16:31,failed_delivery,missing_item,household,resolved,97.5,81,0.43
ex_007755,ord_007755,store_043,2026-05-15T17:02,return,wrong_item,household,resolved,122.75,93,0.55
ex_007776,ord_007776,store_038,2026-05-05T14:12,return,damaged_item,grocery,pending,220.1,114,0.76
ex_007786,ord_007786,store_028,2026-05-11T21:10,return,damaged_item,electronics,resolved,656.75,124,0.86
ex_007790,ord_007790,store_024,2026-05-06T10:24,return,wrong_item,frozen,resolved,67.15,128,0.9
ex_007791,ord_007791,store_042,2026-05-16T19:33,return,damaged_item,household,resolved,62.85,129,0.91
ex_007795,ord_007795,store_005,2026-05-05T12:22,return,wrong_item,fresh,resolved,101.3,133,0.95
ex_007796,ord_007796,store_021,2026-05-05T13:32,return,damaged_item,frozen,resolved,81.1,134,0.96
ex_007802,ord_007802,store_030,2026-05-20T09:43,complaint,late_order,frozen,resolved,89.75,140,0.02
ex_007806,ord_007806,store_027,2026-05-11T18:17,return,damaged_item,grocery,pending,67.25,144,0.06
ex_007821,ord_007821,store_038,2026-05-19T21:33,return,damaged_item,household,resolved,235.95,159,0.21
ex_007833,ord_007833,store_021,2026-05-17T22:26,return,missing_item,household,resolved,234.7,171,0.33
ex_007844,ord_007844,store_024,2026-05-17T20:30,return,customer_changed_mind,frozen,resolved,38.5,22,0.44
ex_007849,ord_007849,store_030,2026-05-01T12:14,return,customer_changed_mind,fresh,resolved,38.2,27,0.49
ex_007850,ord_007850,store_031,2026-05-17T11:58,return,wrong_item,frozen,resolved,31.25,28,0.5
ex_007852,ord_007852,store_034,2026-05-04T13:16,complaint,late_order,electronics,resolved,94.2,30,0.52
ex_007859,ord_007859,store_025,2026-05-15T21:22,failed_delivery,customer_changed_mind,apparel,resolved,135.65,37,0.59
ex_007876,ord_007876,store_001,2026-05-06T11:50,return,damaged_item,electronics,resolved,57.25,54,0.76
ex_007878,ord_007878,store_003,2026-05-10T21:06,refund_request,missing_item,grocery,pending,183.8,56,0.78
ex_007896,ord_007896,store_003,2026-05-17T19:18,return,damaged_item,grocery,pending,87.85,74,0.96
ex_007907,ord_007907,store_028,2026-05-01T20:36,complaint,late_order,apparel,resolved,236.65,85,0.07
ex_007924,ord_007924,store_016,2026-05-23T09:17,return,customer_changed_mind,electronics,resolved,51.75,102,0.24
ex_007927,ord_007927,store_001,2026-05-23T20:34,complaint,late_order,fresh,resolved,73.3,105,0.27
ex_007934,ord_007934,store_028,2026-05-06T12:35,return,customer_changed_mind,frozen,resolved,35.25,112,0.34
ex_007941,ord_007941,store_004,2026-05-02T20:42,return,damaged_item,household,resolved,111.15,119,0.41
ex_007943,ord_007943,store_018,2026-05-22T19:01,refund_request,missing_item,apparel,resolved,41.6,121,0.43
ex_007946,ord_007946,store_030,2026-05-16T17:34,failed_delivery,damaged_item,frozen,resolved,60.5,124,0.46
ex_007959,ord_007959,store_009,2026-05-08T21:23,return,customer_changed_mind,household,resolved,86.75,137,0.59
ex_007963,ord_007963,store_047,2026-05-04T21:52,return,missing_item,fresh,resolved,93.4,141,0.63
ex_007982,ord_007982,store_035,2026-05-21T09:28,complaint,late_order,frozen,resolved,128.3,160,0.82
ex_007990,ord_007990,store_037,2026-05-23T15:21,return,wrong_item,electronics,resolved,107.15,168,0.9
ex_008004,ord_008004,store_043,2026-05-19T15:41,failed_delivery,customer_changed_mind,grocery,pending,30.55,22,0.04
ex_008020,ord_008020,store_004,2026-05-23T19:32,return,wrong_item,electronics,resolved,322.15,38,0.2
ex_008035,ord_008035,store_017,2026-05-16T10:56,return,wrong_item,fresh,resolved,90.7,53,0.35
ex_008037,ord_008037,store_008,2026-05-14T20:08,complaint,late_order,household,resolved,76.8,55,0.37
ex_008049,ord_008049,store_011,2026-05-14T21:06,return,customer_changed_mind,household,resolved,83.5,67,0.49
ex_008065,ord_008065,store_047,2026-05-19T08:29,return,wrong_item,fresh,resolved,96.85,83,0.65
ex_008084,ord_008084,store_041,2026-05-11T08:30,return,customer_changed_mind,frozen,resolved,30.55,102,0.84
ex_008108,ord_008108,store_012,2026-05-19T10:21,return,missing_item,frozen,resolved,210.9,126,0.08
ex_008112,ord_008112,store_044,2026-05-09T11:29,complaint,late_order,grocery,pending,244.05,130,0.12
ex_008113,ord_008113,store_008,2026-05-18T22:05,return,missing_item,fresh,resolved,56.9,131,0.13
ex_008120,ord_008120,store_026,2026-05-01T12:22,failed_delivery,wrong_item,frozen,resolved,58.6,138,0.2
ex_008123,ord_008123,store_017,2026-05-03T21:12,return,missing_item,apparel,resolved,90.75,141,0.23
ex_008125,ord_008125,store_039,2026-05-13T13:09,refund_request,wrong_item,fresh,resolved,68.9,143,0.25
ex_008130,ord_008130,store_031,2026-05-17T20:53,return,wrong_item,grocery,pending,179.9,148,0.3
ex_008131,ord_008131,store_041,2026-05-07T19:25,return,damaged_item,fresh,resolved,69.6,149,0.31
ex_008142,ord_008142,store_024,2026-05-06T19:47,complaint,late_order,grocery,pending,99.15,160,0.42
ex_008164,ord_008164,store_018,2026-05-16T22:14,refund_request,customer_changed_mind,electronics,resolved,128.6,22,0.64
ex_008174,ord_008174,store_025,2026-05-08T22:17,return,customer_changed_mind,frozen,resolved,90.9,32,0.74
ex_008178,ord_008178,store_038,2026-05-23T19:38,failed_delivery,missing_item,grocery,pending,57.8,36,0.78
ex_008181,ord_008181,store_046,2026-05-02T18:21,return,damaged_item,household,resolved,50.2,39,0.81
ex_008184,ord_008184,store_021,2026-05-16T07:59,cancellation,customer_changed_mind,grocery,pending,42.6,42,0.84
ex_008199,ord_008199,store_011,2026-05-23T07:18,return,customer_changed_mind,household,resolved,54.95,57,0.99
ex_008203,ord_008203,store_038,2026-05-17T12:45,refund_request,missing_item,fresh,resolved,90.75,61,0.03
ex_008215,ord_008215,store_033,2026-05-14T07:07,cancellation,wrong_item,fresh,resolved,76.25,73,0.15
ex_008225,ord_008225,store_024,2026-05-11T19:56,return,wrong_item,apparel,resolved,179.0,83,0.25
ex_008227,ord_008227,store_003,2026-05-23T16:12,complaint,late_order,fresh,resolved,141.25,85,0.27
ex_008228,ord_008228,store_041,2026-05-22T19:03,return,missing_item,frozen,resolved,89.25,86,0.28
ex_008231,ord_008231,store_017,2026-05-24T11:16,return,damaged_item,apparel,resolved,272.45,89,0.31
ex_008237,ord_008237,store_041,2026-05-12T16:02,complaint,late_order,apparel,resolved,106.2,95,0.37
ex_008240,ord_008240,store_022,2026-05-25T11:04,return,wrong_item,frozen,resolved,21.25,98,0.4
ex_008246,ord_008246,store_001,2026-05-13T17:41,cancellation,damaged_item,frozen,resolved,24.6,104,0.46
ex_008256,ord_008256,store_013,2026-05-23T14:40,return,damaged_item,grocery,pending,34.6,114,0.56
ex_008272,ord_008272,store_025,2026-05-11T19:27,complaint,late_order,electronics,resolved,74.45,130,0.72
ex_008279,ord_008279,store_042,2026-05-14T22:35,return,customer_changed_mind,apparel,resolved,62.9,137,0.79
ex_008290,ord_008290,store_006,2026-05-04T22:37,return,wrong_item,electronics,resolved,81.85,148,0.9
ex_008301,ord_008301,store_022,2026-05-08T20:06,return,damaged_item,household,resolved,100.8,159,0.01
ex_008307,ord_008307,store_039,2026-05-06T14:44,complaint,late_order,household,resolved,96.2,165,0.07
ex_008319,ord_008319,store_035,2026-05-10T20:56,return,customer_changed_mind,household,resolved,118.8,177,0.19
ex_008326,ord_008326,store_029,2026-05-14T20:34,return,damaged_item,electronics,resolved,85.55,24,0.26
ex_008330,ord_008330,store_030,2026-05-04T14:40,return,wrong_item,frozen,resolved,76.3,28,0.3
ex_008339,ord_008339,store_020,2026-05-19T15:44,cancellation,customer_changed_mind,apparel,resolved,45.55,37,0.39
ex_008343,ord_008343,store_027,2026-05-03T19:15,return,missing_item,household,resolved,52.2,41,0.43
ex_008346,ord_008346,store_035,2026-05-04T18:23,refund_request,damaged_item,grocery,pending,47.25,44,0.46
ex_008350,ord_008350,store_013,2026-05-20T14:03,return,wrong_item,electronics,resolved,88.35,48,0.5
ex_008361,ord_008361,store_025,2026-05-12T21:16,return,damaged_item,household,resolved,94.05,59,0.61
ex_008366,ord_008366,store_047,2026-05-11T21:14,return,damaged_item,frozen,resolved,144.1,64,0.66
ex_008369,ord_008369,store_037,2026-05-18T22:10,return,customer_changed_mind,apparel,resolved,125.9,67,0.69
ex_008374,ord_008374,store_018,2026-05-18T11:53,return,customer_changed_mind,electronics,resolved,75.25,72,0.74
ex_008375,ord_008375,store_021,2026-05-17T20:38,return,wrong_item,apparel,resolved,76.25,73,0.75
ex_008386,ord_008386,store_038,2026-05-24T14:52,return,damaged_item,electronics,resolved,113.75,84,0.86
ex_008391,ord_008391,store_040,2026-05-21T18:16,return,damaged_item,household,resolved,89.6,89,0.91
ex_008396,ord_008396,store_022,2026-05-18T21:37,return,damaged_item,frozen,resolved,142.3,94,0.96
ex_008399,ord_008399,store_024,2026-05-16T19:21,return,customer_changed_mind,apparel,resolved,285.75,97,0.99
ex_008400,ord_008400,store_046,2026-05-22T17:17,return,wrong_item,grocery,pending,148.45,98,0.0
ex_008407,ord_008407,store_037,2026-05-25T19:09,complaint,late_order,fresh,resolved,36.2,105,0.07
ex_008410,ord_008410,store_039,2026-05-15T15:14,failed_delivery,wrong_item,electronics,resolved,129.3,108,0.1
ex_008413,ord_008413,store_021,2026-05-05T22:35,return,missing_item,fresh,resolved,74.0,111,0.13
ex_008421,ord_008421,store_040,2026-05-23T21:12,return,damaged_item,household,resolved,79.35,119,0.21
ex_008429,ord_008429,store_041,2026-05-08T07:01,return,customer_changed_mind,apparel,resolved,50.25,127,0.29
ex_008437,ord_008437,store_007,2026-05-06T17:42,complaint,late_order,fresh,resolved,63.55,135,0.37
ex_008441,ord_008441,store_023,2026-05-08T15:18,return,damaged_item,apparel,resolved,136.45,139,0.41
ex_008455,ord_008455,store_021,2026-05-12T09:41,return,wrong_item,fresh,resolved,78.9,153,0.55
ex_008460,ord_008460,store_003,2026-05-05T07:17,return,wrong_item,grocery,pending,94.5,158,0.6
ex_008463,ord_008463,store_020,2026-05-01T20:08,refund_request,missing_item,household,resolved,362.5,161,0.63
ex_008477,ord_008477,store_017,2026-05-22T21:04,complaint,late_order,apparel,resolved,100.9,175,0.77
ex_008483,ord_008483,store_036,2026-05-09T21:07,return,missing_item,apparel,resolved,122.3,21,0.83
ex_008484,ord_008484,store_014,2026-05-22T18:18,return,customer_changed_mind,grocery,pending,359.15,22,0.84
ex_008485,ord_008485,store_011,2026-05-07T15:33,return,wrong_item,fresh,resolved,39.5,23,0.85
ex_008487,ord_008487,store_003,2026-05-06T18:28,complaint,late_order,household,resolved,41.5,25,0.87
ex_008503,ord_008503,store_028,2026-05-05T19:10,return,missing_item,fresh,resolved,54.85,41,0.03
ex_008506,ord_008506,store_012,2026-05-23T21:06,return,damaged_item,electronics,resolved,60.5,44,0.06
ex_008507,ord_008507,store_029,2026-05-12T08:15,complaint,late_order,apparel,resolved,48.25,45,0.07
ex_008510,ord_008510,store_038,2026-05-20T12:17,return,wrong_item,frozen,resolved,51.25,48,0.1
ex_008512,ord_008512,store_005,2026-05-04T18:14,complaint,late_order,electronics,resolved,114.2,50,0.12
ex_008524,ord_008524,store_004,2026-05-24T14:51,return,customer_changed_mind,electronics,resolved,203.05,62,0.24
ex_008527,ord_008527,store_001,2026-05-21T20:22,complaint,late_order,fresh,resolved,68.25,65,0.27
ex_008528,ord_008528,store_005,2026-05-05T14:06,refund_request,missing_item,frozen,resolved,162.0,66,0.28
ex_008529,ord_008529,store_020,2026-05-03T13:59,return,customer_changed_mind,household,resolved,120.6,67,0.29
ex_008538,ord_008538,store_005,2026-05-03T19:46,return,missing_item,grocery,pending,121.65,76,0.38
ex_008554,ord_008554,store_027,2026-05-16T08:33,refund_request,customer_changed_mind,electronics,resolved,100.55,92,0.54
ex_008563,ord_008563,store_018,2026-05-05T10:15,return,missing_item,fresh,resolved,21.6,101,0.63
ex_008569,ord_008569,store_001,2026-05-13T22:57,return,customer_changed_mind,fresh,resolved,91.2,107,0.69
ex_008575,ord_008575,store_018,2026-05-05T20:24,return,wrong_item,fresh,resolved,70.7,113,0.75
ex_008585,ord_008585,store_040,2026-05-08T17:08,return,wrong_item,apparel,resolved,56.85,123,0.85
ex_008590,ord_008590,store_004,2026-05-21T10:57,return,wrong_item,electronics,resolved,67.15,128,0.9
ex_008592,ord_008592,store_043,2026-05-14T18:29,complaint,late_order,grocery,pending,47.95,130,0.92
ex_008595,ord_008595,store_012,2026-05-12T00:20,return,wrong_item,household,resolved,143.7,133,0.95
ex_008597,ord_008597,store_002,2026-05-03T18:52,complaint,late_order,apparel,resolved,87.4,135,0.97
ex_008601,ord_008601,store_024,2026-05-20T19:14,return,damaged_item,household,resolved,91.4,139,0.01
ex_008615,ord_008615,store_002,2026-05-21T16:37,return,wrong_item,apparel,resolved,190.2,153,0.15
ex_008616,ord_008616,store_002,2026-05-09T21:39,return,damaged_item,grocery,pending,87.85,154,0.16
ex_008619,ord_008619,store_028,2026-05-05T21:19,refund_request,customer_changed_mind,household,resolved,77.6,157,0.19
ex_008636,ord_008636,store_002,2026-05-04T21:09,return,damaged_item,frozen,resolved,97.25,174,0.36
ex_008648,ord_008648,store_049,2026-05-18T16:52,return,missing_item,frozen,resolved,58.4,26,0.48
ex_008652,ord_008652,store_046,2026-05-24T17:57,complaint,late_order,grocery,pending,160.45,30,0.52
ex_008656,ord_008656,store_019,2026-05-04T21:35,return,damaged_item,electronics,resolved,82.3,34,0.56
ex_008664,ord_008664,store_006,2026-05-21T20:03,return,customer_changed_mind,grocery,pending,58.5,42,0.64
ex_008665,ord_008665,store_037,2026-05-24T08:18,return,wrong_item,fresh,resolved,51.55,43,0.65
ex_008667,ord_008667,store_004,2026-05-10T22:16,complaint,late_order,household,resolved,48.25,45,0.67
ex_008670,ord_008670,store_047,2026-05-21T10:40,return,wrong_item,grocery,pending,48.6,48,0.7
ex_008695,ord_008695,store_019,2026-05-15T13:37,return,wrong_item,fresh,resolved,108.05,73,0.95
ex_008696,ord_008696,store_033,2026-05-20T13:00,return,damaged_item,frozen,resolved,111.7,74,0.96
ex_008720,ord_008720,store_011,2026-05-14T10:58,return,wrong_item,frozen,resolved,21.25,98,0.2
ex_008729,ord_008729,store_034,2026-05-16T19:26,failed_delivery,customer_changed_mind,apparel,resolved,54.1,107,0.29
ex_008730,ord_008730,store_030,2026-05-13T12:01,return,wrong_item,grocery,pending,163.75,108,0.3
ex_008737,ord_008737,store_045,2026-05-12T10:56,complaint,late_order,fresh,resolved,120.4,115,0.37
ex_008738,ord_008738,store_020,2026-05-19T08:08,return,missing_item,frozen,resolved,57.8,116,0.38
ex_008742,ord_008742,store_036,2026-05-21T19:03,complaint,late_order,grocery,pending,45.9,120,0.42
ex_008758,ord_008758,store_015,2026-05-21T19:30,failed_delivery,missing_item,electronics,resolved,96.35,136,0.58
ex_008768,ord_008768,store_030,2026-05-14T20:04,return,missing_item,frozen,resolved,69.25,146,0.68
ex_008772,ord_008772,store_019,2026-05-22T21:50,complaint,late_order,grocery,pending,99.75,150,0.72
ex_008780,ord_008780,store_017,2026-05-16T16:13,return,wrong_item,frozen,resolved,81.25,158,0.8
ex_008781,ord_008781,store_007,2026-05-12T11:30,return,damaged_item,household,resolved,106.1,159,0.81
ex_008789,ord_008789,store_039,2026-05-25T14:12,return,customer_changed_mind,apparel,resolved,90.25,167,0.89
ex_008797,ord_008797,store_028,2026-05-15T21:09,complaint,late_order,fresh,resolved,103.55,175,0.97
ex_008798,ord_008798,store_028,2026-05-18T13:09,return,missing_item,frozen,resolved,112.5,176,0.98
ex_008801,ord_008801,store_016,2026-05-01T13:52,refund_request,damaged_item,apparel,resolved,22.25,19,0.01
ex_008806,ord_008806,store_010,2026-05-12T19:29,return,damaged_item,electronics,resolved,35.2,24,0.06
ex_008817,ord_008817,store_039,2026-05-06T19:58,complaint,late_order,household,resolved,93.9,35,0.17
ex_008825,ord_008825,store_043,2026-05-21T22:30,return,wrong_item,apparel,resolved,93.95,43,0.25
ex_008836,ord_008836,store_038,2026-05-17T17:10,return,damaged_item,electronics,resolved,62.55,54,0.36
ex_008837,ord_008837,store_032,2026-05-24T17:06,complaint,late_order,apparel,resolved,60.9,55,0.37
ex_008845,ord_008845,store_035,2026-05-15T12:43,failed_delivery,wrong_item,fresh,resolved,63.6,63,0.45
ex_008849,ord_008849,store_027,2026-05-19T09:22,return,customer_changed_mind,apparel,resolved,64.95,67,0.49
ex_008868,ord_008868,store_021,2026-05-14T11:53,return,missing_item,grocery,pending,118.4,86,0.68
ex_008883,ord_008883,store_029,2026-05-03T19:14,return,missing_item,household,resolved,50.75,101,0.83
ex_008910,ord_008910,store_041,2026-05-19T19:43,return,wrong_item,grocery,pending,64.5,128,0.1
ex_008915,ord_008915,store_040,2026-05-23T21:41,return,wrong_item,apparel,resolved,231.15,133,0.15
ex_008930,ord_008930,store_002,2026-05-24T20:59,return,wrong_item,frozen,resolved,118.95,148,0.3
ex_008931,ord_008931,store_029,2026-05-19T12:21,refund_request,damaged_item,household,resolved,72.25,149,0.31
ex_008933,ord_008933,store_009,2026-05-08T12:49,return,missing_item,apparel,resolved,68.95,151,0.33
ex_008935,ord_008935,store_050,2026-05-06T20:31,return,wrong_item,fresh,resolved,92.15,153,0.35
ex_008947,ord_008947,store_017,2026-05-07T21:29,complaint,late_order,fresh,resolved,135.95,165,0.47
ex_008958,ord_008958,store_023,2026-05-03T09:23,return,missing_item,grocery,pending,93.95,176,0.58
ex_008969,ord_008969,store_027,2026-05-15T09:22,return,customer_changed_mind,apparel,resolved,27.6,27,0.69
ex_008977,ord_008977,store_038,2026-05-02T19:10,complaint,late_order,fresh,resolved,85.95,35,0.77
ex_008979,ord_008979,store_007,2026-05-07T08:16,return,customer_changed_mind,household,resolved,48.2,37,0.79
ex_008991,ord_008991,store_004,2026-05-18T21:30,return,damaged_item,household,resolved,68.15,49,0.91
ex_009010,ord_009010,store_021,2026-05-10T17:50,return,wrong_item,electronics,resolved,291.2,68,0.1
ex_009014,ord_009014,store_035,2026-05-04T21:27,return,customer_changed_mind,frozen,resolved,250.15,72,0.14
ex_009017,ord_009017,store_039,2026-05-18T18:57,complaint,late_order,apparel,resolved,160.4,75,0.17
ex_009022,ord_009022,store_006,2026-05-18T13:53,complaint,late_order,electronics,resolved,136.25,80,0.22
ex_009024,ord_009024,store_044,2026-05-24T17:42,return,customer_changed_mind,grocery,pending,95.85,82,0.24
ex_009033,ord_009033,store_029,2026-05-02T20:54,return,missing_item,household,resolved,96.9,91,0.33
ex_009039,ord_009039,store_025,2026-05-24T22:09,return,customer_changed_mind,household,resolved,116.15,97,0.39
ex_009047,ord_009047,store_017,2026-05-07T08:29,complaint,late_order,apparel,resolved,97.15,105,0.47
ex_009062,ord_009062,store_031,2026-05-05T20:21,complaint,late_order,frozen,resolved,292.35,120,0.62
ex_009070,ord_009070,store_032,2026-05-02T19:09,return,wrong_item,electronics,resolved,80.4,128,0.7
ex_009071,ord_009071,store_038,2026-05-04T17:20,return,damaged_item,apparel,resolved,73.45,129,0.71
ex_009118,ord_009118,store_009,2026-05-23T15:54,return,missing_item,electronics,resolved,99.25,176,0.18
ex_009124,ord_009124,store_012,2026-05-03T13:47,return,customer_changed_mind,electronics,resolved,194.85,22,0.24
ex_009125,ord_009125,store_045,2026-05-21T11:43,return,wrong_item,apparel,resolved,36.85,23,0.25
ex_009127,ord_009127,store_012,2026-05-07T13:53,complaint,late_order,fresh,resolved,107.75,25,0.27
ex_009136,ord_009136,store_039,2026-05-23T12:59,return,damaged_item,electronics,resolved,42.55,34,0.36
ex_009137,ord_009137,store_021,2026-05-21T17:41,complaint,late_order,apparel,resolved,64.75,35,0.37
ex_009161,ord_009161,store_012,2026-05-20T14:57,return,damaged_item,apparel,resolved,96.7,59,0.61
ex_009165,ord_009165,store_014,2026-05-01T11:17,refund_request,wrong_item,household,resolved,79.5,63,0.65
ex_009167,ord_009167,store_028,2026-05-10T21:06,complaint,late_order,apparel,resolved,62.95,65,0.67
ex_009176,ord_009176,store_022,2026-05-09T18:25,cancellation,damaged_item,frozen,resolved,397.9,74,0.76
ex_009178,ord_009178,store_014,2026-05-21T12:44,refund_request,missing_item,electronics,resolved,87.2,76,0.78
ex_009184,ord_009184,store_027,2026-05-10T16:32,return,customer_changed_mind,electronics,resolved,87.9,82,0.84
ex_009202,ord_009202,store_050,2026-05-15T09:27,complaint,late_order,electronics,resolved,41.8,100,0.02
ex_009203,ord_009203,store_003,2026-05-15T20:39,return,missing_item,apparel,resolved,24.25,101,0.03
ex_009205,ord_009205,store_047,2026-05-17T20:58,return,wrong_item,fresh,resolved,26.25,103,0.05
ex_009207,ord_009207,store_032,2026-05-06T20:46,complaint,late_order,household,resolved,28.25,105,0.07
ex_009211,ord_009211,store_012,2026-05-12T11:51,return,damaged_item,fresh,resolved,42.85,109,0.11
ex_009212,ord_009212,store_022,2026-05-16T15:52,complaint,late_order,frozen,resolved,51.8,110,0.12
ex_009215,ord_009215,store_045,2026-05-14T13:59,return,wrong_item,apparel,resolved,36.25,113,0.15
ex_009230,ord_009230,store_032,2026-05-23T19:04,refund_request,wrong_item,frozen,resolved,64.5,128,0.3
ex_009231,ord_009231,store_019,2026-05-18T15:49,return,damaged_item,household,resolved,81.4,129,0.31
ex_009240,ord_009240,store_001,2026-05-21T16:06,return,wrong_item,grocery,pending,85.1,138,0.4
ex_009241,ord_009241,store_011,2026-05-09T15:02,return,damaged_item,fresh,resolved,268.95,139,0.41
ex_009259,ord_009259,store_012,2026-05-09T13:30,return,customer_changed_mind,fresh,resolved,104.1,157,0.59
ex_009267,ord_009267,store_041,2026-05-06T13:48,complaint,late_order,household,resolved,104.15,165,0.67
ex_009271,ord_009271,store_027,2026-05-19T09:11,return,damaged_item,fresh,resolved,139.95,169,0.71
ex_009274,ord_009274,store_043,2026-05-04T20:25,return,customer_changed_mind,electronics,resolved,105.85,172,0.74
ex_009282,ord_009282,store_003,2026-05-14T14:14,complaint,late_order,grocery,pending,23.25,20,0.82
ex_009287,ord_009287,store_016,2026-05-17T09:06,complaint,late_order,apparel,resolved,54.75,25,0.87
ex_009302,ord_009302,store_019,2026-05-02T15:06,complaint,late_order,frozen,resolved,173.1,40,0.02
ex_009303,ord_009303,store_004,2026-05-03T13:37,return,missing_item,household,resolved,73.4,41,0.03
ex_009304,ord_009304,store_019,2026-05-21T17:10,return,customer_changed_mind,electronics,resolved,42.6,42,0.04
ex_009306,ord_009306,store_012,2026-05-18T08:50,return,damaged_item,grocery,pending,68.45,44,0.06
ex_009311,ord_009311,store_030,2026-05-15T15:14,return,damaged_item,apparel,resolved,68.15,49,0.11
ex_009312,ord_009312,store_026,2026-05-07T15:20,complaint,late_order,grocery,pending,53.25,50,0.12
ex_009329,ord_009329,store_011,2026-05-12T18:48,return,customer_changed_mind,apparel,resolved,229.25,67,0.29
ex_009332,ord_009332,store_004,2026-05-05T21:40,complaint,late_order,frozen,resolved,250.8,70,0.32
ex_009333,ord_009333,store_040,2026-05-19T16:25,return,missing_item,household,resolved,98.1,71,0.33
ex_009341,ord_009341,store_025,2026-05-02T13:17,return,damaged_item,apparel,resolved,217.4,79,0.41
ex_009343,ord_009343,store_009,2026-05-02T19:49,return,missing_item,fresh,resolved,108.1,81,0.43
ex_009347,ord_009347,store_008,2026-05-09T22:34,complaint,late_order,apparel,resolved,98.85,85,0.47
